id,mbti_personality,pers_id
114035637,enfp, 1
839307230109384706,enfp, 1
1311969643,enfp, 1
31274574,enfp, 1
29360502,enfp, 1
1560575210,enfp, 1
59747462,enfp, 1
766048969,enfp, 1
141990771,enfp, 1
136077890,enfp, 1
14585775,enfp, 1
3361053262,enfp, 1
3342197813,enfp, 1
175996987,enfp, 1
74954939,enfp, 1
20784132,enfp, 1
263304911,enfp, 1
848894699452731392,enfp, 1
524413140,enfp, 1
192753114,enfp, 1
538225381,enfp, 1
1018239198560686080,enfp, 1
353763913,enfp, 1
25890506,enfp, 1
14264482,enfp, 1
25647446,enfp, 1
3001104808,enfp, 1
4185272601,enfp, 1
57605167,enfp, 1
409723050,enfp, 1
36077905,enfp, 1
1548440341,enfp, 1
64550356,enfp, 1
375816287,enfp, 1
14590513,enfp, 1
1915041229,enfp, 1
246095967,enfp, 1
383593354,enfp, 1
7737162,enfp, 1
132724433,enfp, 1
88962049,enfp, 1
528004943,enfp, 1
978390884025798657,enfp, 1
491135297,enfp, 1
1393462298,enfp, 1
990384591407140864,enfp, 1
19769450,enfp, 1
589372658,enfp, 1
258186176,enfp, 1
432080159,enfp, 1
62724387,enfp, 1
48288320,enfp, 1
210623970,enfp, 1
292724141,enfp, 1
851099928663388160,enfp, 1
16055182,enfp, 1
36714126,enfp, 1
17373619,enfp, 1
37247637,enfp, 1
2770754848,enfp, 1
387610625,enfp, 1
29825763,enfp, 1
726573020962295809,enfp, 1
18803900,enfp, 1
30961356,enfp, 1
120445164,enfp, 1
3010978341,enfp, 1
183258821,enfp, 1
7758302,enfp, 1
24701254,enfp, 1
7643422,enfp, 1
15837597,enfp, 1
373747588,enfp, 1
308795648,enfp, 1
1000554103423062023,enfp, 1
22529437,enfp, 1
24489050,enfp, 1
1109813680798158848,enfp, 1
135037071,enfp, 1
563276236,enfp, 1
14831254,enfp, 1
414546009,enfp, 1
316830145,enfp, 1
16097302,enfp, 1
259480148,enfp, 1
367392211,enfp, 1
490698171,enfp, 1
101638508,enfp, 1
14209356,enfp, 1
221635375,enfp, 1
2493592334,enfp, 1
42417331,enfp, 1
25335297,enfp, 1
3271236066,enfp, 1
383102597,enfp, 1
252178532,enfp, 1
57131680,enfp, 1
17690992,enfp, 1
987783622349459458,enfp, 1
285144044,enfp, 1
25641363,enfp, 1
719354135,enfp, 1
44163253,enfp, 1
938837067181805569,enfp, 1
876602292690014208,enfp, 1
1878420602,enfp, 1
293258710,enfp, 1
794975868,enfp, 1
804714190564945921,enfp, 1
347786446,enfp, 1
1040065587949580288,enfp, 1
4703144636,enfp, 1
259336577,enfp, 1
18772638,enfp, 1
136201784,enfp, 1
365766613,enfp, 1
1168182944,enfp, 1
122481770,enfp, 1
546283608,enfp, 1
132371592,enfp, 1
384546897,enfp, 1
275000481,enfp, 1
1896140246,enfp, 1
1104169646,enfp, 1
29397280,enfp, 1
362027568,enfp, 1
242550699,enfp, 1
2400029858,enfp, 1
120406146,enfp, 1
27077522,enfp, 1
299928894,enfp, 1
707854593,enfp, 1
255771703,enfp, 1
2742725259,enfp, 1
919493312347885568,enfp, 1
249477545,enfp, 1
513571820,enfp, 1
3854011516,enfp, 1
74529660,enfp, 1
2835279267,enfp, 1
954221536193298432,enfp, 1
948316910,enfp, 1
2809628519,enfp, 1
535385921,enfp, 1
165400503,enfp, 1
63178306,enfp, 1
16547407,enfp, 1
1297481840,enfp, 1
11999002,enfp, 1
71379418,enfp, 1
102171628,enfp, 1
24834014,enfp, 1
16515841,enfp, 1
110075768,enfp, 1
300073507,enfp, 1
190425465,enfp, 1
368449534,enfp, 1
30116388,enfp, 1
1057021724909129728,enfp, 1
26074183,enfp, 1
201931191,enfp, 1
48226929,enfp, 1
1146118965308977153,enfp, 1
16663324,enfp, 1
952678386,enfp, 1
15505460,enfp, 1
310571169,enfp, 1
485829842,enfp, 1
202767126,enfp, 1
1024463266364497920,enfp, 1
46782042,enfp, 1
2796929687,enfp, 1
1696403946,enfp, 1
11498092,enfp, 1
20558144,enfp, 1
3918172875,enfp, 1
400141670,enfp, 1
1167362592,enfp, 1
277626400,enfp, 1
1213869768,enfp, 1
19482004,enfp, 1
48463057,enfp, 1
34510792,enfp, 1
729523837910417409,enfp, 1
17089565,enfp, 1
15455330,enfp, 1
2967299860,enfp, 1
232043091,enfp, 1
47523334,enfp, 1
1123176492,enfp, 1
14082695,enfp, 1
930516645990281218,enfp, 1
270433593,enfp, 1
216752037,enfp, 1
209306686,enfp, 1
792016639424393216,enfp, 1
18246752,enfp, 1
804213019639218176,enfp, 1
71389951,enfp, 1
890568801594613764,enfp, 1
35969051,enfp, 1
20404633,enfp, 1
967791763426492416,enfp, 1
1405999100,enfp, 1
68297009,enfp, 1
60614744,enfp, 1
250333446,enfp, 1
1474753812,enfp, 1
21917172,enfp, 1
71079871,enfp, 1
89357468,enfp, 1
19466017,enfp, 1
201416066,enfp, 1
391500240,enfp, 1
344654521,enfp, 1
840627103200616449,enfp, 1
329849966,enfp, 1
33422574,enfp, 1
267969992,enfp, 1
22200408,enfp, 1
1900003537,enfp, 1
150875605,enfp, 1
833898775336853505,enfp, 1
400472281,enfp, 1
2917841387,enfp, 1
723911720058523648,enfp, 1
722992162720329728,enfp, 1
13058092,enfp, 1
22004144,enfp, 1
713604185019785216,enfp, 1
24775137,enfp, 1
64281633,enfp, 1
93255799,enfp, 1
200405126,enfp, 1
18354675,enfp, 1
172818000,enfp, 1
748126879,enfp, 1
16488860,enfp, 1
3131133730,enfp, 1
868489287901167619,enfp, 1
978026769260449792,enfp, 1
781859370963435520,enfp, 1
948035653153034240,enfp, 1
17859769,enfp, 1
14163024,enfp, 1
19211966,enfp, 1
5483362,enfp, 1
31313157,enfp, 1
15994492,enfp, 1
3089277097,enfp, 1
499448756,enfp, 1
190464851,enfp, 1
43975915,enfp, 1
21126549,enfp, 1
309344063,enfp, 1
405599759,enfp, 1
876173641,enfp, 1
3364645671,enfp, 1
47881760,enfp, 1
2270638388,enfp, 1
472904721,enfp, 1
164766866,enfp, 1
18197208,enfp, 1
396965548,enfp, 1
3244066078,enfp, 1
14702696,enfp, 1
547586344,enfp, 1
18692659,enfp, 1
40826799,enfp, 1
947784431573651456,enfp, 1
30687591,enfp, 1
1636291176,enfp, 1
183595732,enfp, 1
1069087244655353856,enfp, 1
200290296,enfp, 1
45179470,enfp, 1
267955813,enfp, 1
735735626,enfp, 1
275303487,enfp, 1
548047639,enfp, 1
102476377,enfp, 1
524498090,enfp, 1
884479134,enfp, 1
17631483,enfp, 1
1224063679,enfp, 1
57135635,enfp, 1
379401893,enfp, 1
1075800540020400129,enfp, 1
2743220670,enfp, 1
739797434,enfp, 1
23325989,enfp, 1
17676238,enfp, 1
21575710,enfp, 1
38803452,enfp, 1
15067811,enfp, 1
15463092,enfp, 1
3185548322,enfp, 1
997937966998851584,enfp, 1
242386449,enfp, 1
2391139011,enfp, 1
134731892,enfp, 1
19677461,enfp, 1
2970610162,enfp, 1
21400592,enfp, 1
809838661768515584,enfp, 1
30045161,enfp, 1
4082247255,enfp, 1
947075870115610624,enfp, 1
14367143,enfp, 1
46108146,enfp, 1
40083092,enfp, 1
1013978289902415872,enfp, 1
822184371020918785,enfp, 1
397217072,enfp, 1
449718180,enfp, 1
2198811483,enfp, 1
741578566094229504,enfp, 1
1081364051853160448,enfp, 1
1062843764660756480,enfp, 1
805307020085596161,enfp, 1
2601443425,enfp, 1
412578831,enfp, 1
833047704217333761,enfp, 1
14608623,enfp, 1
42965488,enfp, 1
2535394478,enfp, 1
21881673,enfp, 1
1594007521,enfp, 1
112327374,enfp, 1
1283359159,enfp, 1
2848142208,enfp, 1
15664666,enfp, 1
26300858,enfp, 1
805843104,enfp, 1
126206933,enfp, 1
4634257348,enfp, 1
1648285124,enfp, 1
268443336,enfp, 1
1048418090722242560,enfp, 1
736029162939502592,enfp, 1
14956668,enfp, 1
910732590960668672,enfp, 1
31323032,enfp, 1
2372697132,enfp, 1
14363146,enfp, 1
792924054,enfp, 1
17345408,enfp, 1
250030823,enfp, 1
39699994,enfp, 1
799985925510098944,enfp, 1
40180002,enfp, 1
1327234472,enfp, 1
67056235,enfp, 1
49546204,enfp, 1
14122695,enfp, 1
110723408,enfp, 1
948414813465493504,enfp, 1
1082658929308401664,enfp, 1
373412696,enfp, 1
17013045,enfp, 1
120608954,enfp, 1
312239157,enfp, 1
1309476937,enfp, 1
15922358,enfp, 1
69791235,enfp, 1
15585600,enfp, 1
24524229,enfp, 1
1067903865880748032,enfp, 1
865683575991095296,enfp, 1
14501572,enfp, 1
1041104853764730881,enfp, 1
546688456,enfp, 1
14606371,enfp, 1
1054886373520367616,enfp, 1
132460714,enfp, 1
169742418,enfp, 1
3254914838,enfp, 1
1017263041870745601,enfp, 1
958436479293952000,enfp, 1
242077208,enfp, 1
122814655,enfp, 1
16340964,enfp, 1
1056976168610680837,enfp, 1
50222237,enfp, 1
962022406888960002,enfp, 1
1032134659130384385,enfp, 1
2799369300,enfp, 1
3353587594,enfp, 1
17802123,enfp, 1
930231747794567174,enfp, 1
278038392,enfp, 1
14417781,enfp, 1
1007728773301665792,enfp, 1
2179178402,enfp, 1
1007368931403751424,enfp, 1
775844920414253057,enfp, 1
75569308,enfp, 1
3198328153,enfp, 1
546009677,enfp, 1
1056088112106037248,enfp, 1
1483535742,enfp, 1
23724158,enfp, 1
26481231,enfp, 1
1044219628048789504,enfp, 1
15342203,enfp, 1
1029514941752135680,enfp, 1
791733395126616065,enfp, 1
4840694076,enfp, 1
3389679833,enfp, 1
237147927,enfp, 1
83926605,enfp, 1
1066261848129982465,enfp, 1
19744251,enfp, 1
4886442684,enfp, 1
2380707246,enfp, 1
342415505,enfp, 1
1692540656,enfp, 1
3015996197,enfp, 1
7853592,enfp, 1
2271919034,enfp, 1
15006045,enfp, 1
369249348,enfp, 1
783798493022457856,enfp, 1
14279778,enfp, 1
1157056044566286336,enfp, 1
840279664178429952,enfp, 1
1227268244,enfp, 1
17579886,enfp, 1
119866972,enfp, 1
1156145392746033153,enfp, 1
906786858184491009,enfp, 1
14651973,enfp, 1
289872148,enfp, 1
37136355,enfp, 1
4868879469,enfp, 1
1064272657305210880,enfp, 1
524786834,enfp, 1
2282300713,enfp, 1
710384712758341633,enfp, 1
1022624112,enfp, 1
28659603,enfp, 1
270618898,enfp, 1
76165459,enfp, 1
990388273943113728,enfp, 1
4859601441,enfp, 1
908058916071845889,enfp, 1
13678852,enfp, 1
1089931785637675009,enfp, 1
856177412081582081,enfp, 1
1148564126878187520,enfp, 1
969846827276292096,enfp, 1
4879345631,enfp, 1
953110749274038272,enfp, 1
42554709,isfp, 2
990448478,isfp, 2
309622418,isfp, 2
387860560,isfp, 2
39802011,isfp, 2
96202489,isfp, 2
203435711,isfp, 2
14074919,isfp, 2
223639593,isfp, 2
130662678,isfp, 2
170320665,isfp, 2
1563907460,isfp, 2
29285200,isfp, 2
46730392,isfp, 2
288037266,isfp, 2
482710792,isfp, 2
898206181,isfp, 2
70425252,isfp, 2
218150074,isfp, 2
231327855,isfp, 2
383874564,isfp, 2
47986919,isfp, 2
17006224,isfp, 2
435328007,isfp, 2
899669978,isfp, 2
268511056,isfp, 2
77716935,isfp, 2
219564083,isfp, 2
993732037,isfp, 2
1111697342,isfp, 2
1115277145,isfp, 2
773864862,isfp, 2
3166505383,isfp, 2
827903745145069568,isfp, 2
22700526,isfp, 2
35040259,isfp, 2
2169366809,isfp, 2
183981867,isfp, 2
157028341,isfp, 2
48925111,isfp, 2
15528260,isfp, 2
18767703,isfp, 2
76453160,isfp, 2
427239265,isfp, 2
522495354,isfp, 2
85262471,isfp, 2
833428800901873664,isfp, 2
104462863,isfp, 2
429766994,isfp, 2
305242404,isfp, 2
407816736,isfp, 2
2995814304,isfp, 2
1111362109,isfp, 2
757776005897465857,isfp, 2
2169673086,isfp, 2
836016980,isfp, 2
522216627,isfp, 2
2871341,isfp, 2
3014556024,isfp, 2
55689385,isfp, 2
135766777,isfp, 2
25150655,isfp, 2
145753082,isfp, 2
51787385,isfp, 2
879390155588718592,isfp, 2
28091215,isfp, 2
2958661282,isfp, 2
42041086,isfp, 2
1284179131,isfp, 2
303321608,isfp, 2
2568302312,isfp, 2
2405799552,isfp, 2
383950335,isfp, 2
263984395,isfp, 2
16680119,isfp, 2
204857432,isfp, 2
41895547,isfp, 2
14599656,isfp, 2
67812415,isfp, 2
96345128,isfp, 2
1892240052,isfp, 2
498116251,isfp, 2
95907936,isfp, 2
166742895,isfp, 2
153870791,isfp, 2
113741282,isfp, 2
872177472,isfp, 2
2324282433,isfp, 2
31496007,isfp, 2
66712867,isfp, 2
3048582455,isfp, 2
44395426,isfp, 2
568722558,isfp, 2
19007320,isfp, 2
31867534,isfp, 2
39331231,isfp, 2
16051526,isfp, 2
26460973,isfp, 2
1106959964600307713,isfp, 2
374349466,isfp, 2
270912102,isfp, 2
1484320916,isfp, 2
2791987584,isfp, 2
16464675,isfp, 2
98250040,isfp, 2
16025380,isfp, 2
4004625315,isfp, 2
231981952,isfp, 2
91835378,isfp, 2
103939509,isfp, 2
2306096864,isfp, 2
369295545,isfp, 2
1552252705,isfp, 2
106628501,isfp, 2
922459045776252929,isfp, 2
65332420,isfp, 2
784541467,isfp, 2
395041407,isfp, 2
126101599,isfp, 2
1733764404,isfp, 2
89191752,isfp, 2
829697422838358016,isfp, 2
548552914,isfp, 2
2575236875,isfp, 2
1013908208635740160,isfp, 2
47839226,isfp, 2
615148484,isfp, 2
901430663810646016,isfp, 2
25544718,isfp, 2
85208703,isfp, 2
732757375065563136,isfp, 2
873773758934245376,isfp, 2
27190917,isfp, 2
146821172,isfp, 2
440729475,isfp, 2
2302614042,isfp, 2
2272955215,isfp, 2
754067280062013440,isfp, 2
1093179709578493952,isfp, 2
4851703979,isfp, 2
54065323,isfp, 2
2316425721,isfp, 2
27070807,isfp, 2
885106802236502016,isfp, 2
1013543333409509382,isfp, 2
35710646,isfp, 2
1638135372,isfp, 2
148574945,isfp, 2
986507064011821059,isfp, 2
188503911,isfp, 2
1003657546228350977,isfp, 2
3295120677,isfp, 2
1088150771009572866,isfp, 2
15757399,isfp, 2
548054166,isfp, 2
929792089470259201,isfp, 2
8940982,isfp, 2
1034146172213051393,isfp, 2
856926643750924289,isfp, 2
727451451329380352,isfp, 2
882250571931111424,isfp, 2
784591408598573057,isfp, 2
190070411,isfp, 2
107644521,isfp, 2
100646428,isfp, 2
59302113,isfp, 2
744324340229996544,isfp, 2
1262393658,isfp, 2
851303131,isfp, 2
979502334026833920,isfp, 2
951649973354971136,isfp, 2
16022835,isfp, 2
4386437967,isfp, 2
3384134362,isfp, 2
54776845,isfp, 2
24637198,isfp, 2
764271376505139200,isfp, 2
758501406219333634,isfp, 2
139628165,isfp, 2
3013936573,isfp, 2
3146840960,isfp, 2
517809380,isfp, 2
840991453329289216,isfp, 2
815191972973596672,isfp, 2
601535041,isfp, 2
1043840444508098560,isfp, 2
114990056,isfp, 2
3231526490,isfp, 2
738149085874556928,isfp, 2
1099245617899925505,isfp, 2
2905516838,isfp, 2
995828089279209472,isfp, 2
745383701815648258,isfp, 2
830524044432777220,isfp, 2
778050698470629377,isfp, 2
373386678,isfp, 2
1045169538273136641,isfp, 2
1032852467380301831,isfp, 2
757084685268680705,isfp, 2
277719501,isfp, 2
2555068418,isfp, 2
1080025829969547265,isfp, 2
2510458848,isfp, 2
925500466242387968,isfp, 2
808423740,isfp, 2
1122921220566024192,isfp, 2
176872913,isfp, 2
812308177245114368,isfp, 2
818722860395065344,isfp, 2
2494109641,isfp, 2
102712638,isfp, 2
868312333063528454,isfp, 2
821229347973513217,isfp, 2
345718886,isfp, 2
786834940512075776,isfp, 2
4873984401,isfp, 2
845349864775077888,isfp, 2
1363999272,isfp, 2
2429416362,isfp, 2
819889711007363072,isfp, 2
1140858560311488513,isfp, 2
159255779,isfp, 2
2299974636,isfp, 2
1164751360539017223,isfp, 2
85908723,isfp, 2
4882265403,isfp, 2
785885189624983553,isfp, 2
923627736945647617,isfp, 2
1512284173,isfp, 2
755099460888305664,isfp, 2
2316845691,isfp, 2
818638000880021504,isfp, 2
72757249,esfp, 3
270611158,esfp, 3
24250998,esfp, 3
384410029,esfp, 3
312381336,esfp, 3
256807201,esfp, 3
165207426,esfp, 3
253734841,esfp, 3
3289073692,esfp, 3
1850140879,esfp, 3
39730831,esfp, 3
66189748,esfp, 3
13593692,esfp, 3
31332949,esfp, 3
952750334,esfp, 3
357008603,esfp, 3
2472030518,esfp, 3
1729032450,esfp, 3
250629491,esfp, 3
31468857,esfp, 3
142183390,esfp, 3
164685395,esfp, 3
420854198,esfp, 3
467918652,esfp, 3
429158936,esfp, 3
140781066,esfp, 3
141524669,esfp, 3
57602975,esfp, 3
1429079743,esfp, 3
64247699,esfp, 3
41994469,esfp, 3
3679212556,esfp, 3
49191937,esfp, 3
48243517,esfp, 3
25613591,esfp, 3
559787563,esfp, 3
41408509,esfp, 3
38227843,esfp, 3
248222648,esfp, 3
91989803,esfp, 3
19226616,esfp, 3
244466519,esfp, 3
744094177,esfp, 3
840669830,esfp, 3
120442925,esfp, 3
14848107,esfp, 3
2356621515,esfp, 3
75725812,esfp, 3
300629048,esfp, 3
1176058758,esfp, 3
924006308,esfp, 3
1254542190,esfp, 3
519323730,esfp, 3
2318116761,esfp, 3
58730662,esfp, 3
61741471,esfp, 3
1327338222,esfp, 3
202496157,esfp, 3
173134651,esfp, 3
1100468402,esfp, 3
168680109,esfp, 3
45093960,esfp, 3
258011502,esfp, 3
88042932,esfp, 3
389759932,esfp, 3
443400139,esfp, 3
549903829,esfp, 3
15599371,esfp, 3
119046782,esfp, 3
2801564905,esfp, 3
99487113,esfp, 3
462205463,esfp, 3
2864669913,esfp, 3
16998342,esfp, 3
2768476408,esfp, 3
188330055,esfp, 3
3075434919,esfp, 3
52983731,esfp, 3
257344418,esfp, 3
355852732,esfp, 3
233403288,esfp, 3
26944373,esfp, 3
173036759,esfp, 3
63392737,esfp, 3
37626390,esfp, 3
51611705,esfp, 3
19561919,esfp, 3
222420507,esfp, 3
385890546,esfp, 3
893885254754283520,esfp, 3
37604575,esfp, 3
25686582,esfp, 3
4717704646,esfp, 3
2606399648,esfp, 3
30126505,esfp, 3
1147285716,esfp, 3
274465724,esfp, 3
548370686,esfp, 3
1053231880261300226,esfp, 3
537402311,esfp, 3
237575021,esfp, 3
197136827,esfp, 3
1071062743,esfp, 3
822280897,esfp, 3
1006256137371410432,esfp, 3
15356898,esfp, 3
63321488,esfp, 3
94796648,esfp, 3
233628937,esfp, 3
172610173,esfp, 3
241465382,esfp, 3
758840725698072577,esfp, 3
153805509,esfp, 3
240575659,esfp, 3
2907013468,esfp, 3
3133445509,esfp, 3
103703472,esfp, 3
99581817,esfp, 3
32880203,esfp, 3
495569413,esfp, 3
28733117,esfp, 3
113124218,esfp, 3
744604258218147840,esfp, 3
1947077012,esfp, 3
3980700736,esfp, 3
909357775,esfp, 3
14298009,esfp, 3
959572427599695872,esfp, 3
24139025,esfp, 3
1112566757586288641,esfp, 3
16367749,esfp, 3
499492269,esfp, 3
3578811,esfp, 3
1036769249979711488,esfp, 3
750186884974800896,esfp, 3
426780068,esfp, 3
100452484,esfp, 3
491669361,esfp, 3
1649119777,esfp, 3
813442914,esfp, 3
16206240,esfp, 3
1222927345,esfp, 3
1125126279571955712,esfp, 3
16751490,esfp, 3
832635154610860037,esfp, 3
30752363,esfp, 3
3124532984,esfp, 3
301864820,esfp, 3
148607925,esfp, 3
38790137,esfp, 3
28073585,esfp, 3
59514463,esfp, 3
211037383,esfp, 3
223686396,esfp, 3
5857372,esfp, 3
779970989761236993,esfp, 3
2827507350,esfp, 3
724168800971722752,esfp, 3
989878562676240385,esfp, 3
766633002990526464,esfp, 3
52921147,esfp, 3
953190096202797056,esfp, 3
1172702629,esfp, 3
54809673,esfp, 3
2858467980,esfp, 3
151400489,esfp, 3
1626940956,esfp, 3
75483520,esfp, 3
16687749,esfp, 3
762305458858233856,esfp, 3
64532447,esfp, 3
740081401140289537,esfp, 3
274848142,esfp, 3
2953805167,esfp, 3
3321138340,esfp, 3
75244541,esfp, 3
277540565,esfp, 3
1011960534562848768,esfp, 3
3176479608,esfp, 3
432091622,esfp, 3
777973802064117760,esfp, 3
1010356615881609216,esfp, 3
1000432467067666432,esfp, 3
592946932,esfp, 3
325351591,esfp, 3
522695413,esfp, 3
966854204596695040,esfp, 3
718448872574607361,esfp, 3
788710494823645184,esfp, 3
4755726854,esfp, 3
709829742694932481,esfp, 3
1173124752,esfp, 3
1119181348839796737,esfp, 3
933805352369442816,esfp, 3
544817374,esfp, 3
790375248520744960,esfp, 3
804756662833872896,esfp, 3
797770517096919040,esfp, 3
290094856,esfp, 3
996093877852540929,esfp, 3
1025965807937839104,esfp, 3
970577658307375104,esfp, 3
75205166,intp, 4
60475529,intp, 4
60305982,intp, 4
4041161,intp, 4
179722790,intp, 4
96681138,intp, 4
465098954,intp, 4
246978371,intp, 4
59606194,intp, 4
14871153,intp, 4
3011828504,intp, 4
39371115,intp, 4
2971669183,intp, 4
32993201,intp, 4
130058346,intp, 4
211827564,intp, 4
283023909,intp, 4
219310640,intp, 4
15398485,intp, 4
251593300,intp, 4
231554985,intp, 4
822821753114267649,intp, 4
317869502,intp, 4
76528607,intp, 4
19952553,intp, 4
66071131,intp, 4
1656224893,intp, 4
208580134,intp, 4
1234592640,intp, 4
627151740,intp, 4
2740583503,intp, 4
627645028,intp, 4
39235297,intp, 4
10082312,intp, 4
315573146,intp, 4
2600488604,intp, 4
88419633,intp, 4
2956508669,intp, 4
47718683,intp, 4
259928443,intp, 4
243717902,intp, 4
62864916,intp, 4
19253127,intp, 4
29941547,intp, 4
2574751580,intp, 4
27240345,intp, 4
2693161217,intp, 4
11006752,intp, 4
113232583,intp, 4
563612114,intp, 4
29287398,intp, 4
69911278,intp, 4
20491914,intp, 4
130194252,intp, 4
213905212,intp, 4
43358076,intp, 4
58390195,intp, 4
881471532,intp, 4
2461047304,intp, 4
84989008,intp, 4
899429091140657153,intp, 4
1527442770,intp, 4
16310514,intp, 4
484646259,intp, 4
43625020,intp, 4
996957625,intp, 4
348487598,intp, 4
49658945,intp, 4
14076555,intp, 4
1540934346,intp, 4
1431610430,intp, 4
16381016,intp, 4
254274052,intp, 4
336629291,intp, 4
27155018,intp, 4
416294736,intp, 4
181446191,intp, 4
888895141,intp, 4
50063237,intp, 4
882713251317993474,intp, 4
16870451,intp, 4
66214451,intp, 4
7528652,intp, 4
45913852,intp, 4
118301143,intp, 4
84380402,intp, 4
33635755,intp, 4
173307170,intp, 4
290656008,intp, 4
469677900,intp, 4
18015224,intp, 4
46873482,intp, 4
158486489,intp, 4
438964748,intp, 4
2841331430,intp, 4
347007134,intp, 4
4654811773,intp, 4
107595753,intp, 4
15404035,intp, 4
3210141,intp, 4
32449148,intp, 4
18288858,intp, 4
1876520119,intp, 4
428970993,intp, 4
266578109,intp, 4
20119634,intp, 4
21213394,intp, 4
489951708,intp, 4
19164671,intp, 4
2313978678,intp, 4
1673658547,intp, 4
25427501,intp, 4
25490135,intp, 4
60032518,intp, 4
11557872,intp, 4
2732637987,intp, 4
2744377107,intp, 4
302196926,intp, 4
1359561,intp, 4
1331686046,intp, 4
62736797,intp, 4
12443022,intp, 4
33164349,intp, 4
232809016,intp, 4
26687506,intp, 4
2157788146,intp, 4
584350884,intp, 4
879527820233519104,intp, 4
798355129,intp, 4
41770180,intp, 4
382714552,intp, 4
119229136,intp, 4
792597181,intp, 4
356211763,intp, 4
79024703,intp, 4
43808253,intp, 4
50633103,intp, 4
425295114,intp, 4
15413333,intp, 4
3145069500,intp, 4
226551339,intp, 4
1725711,intp, 4
1102605185136898050,intp, 4
728747154,intp, 4
57328629,intp, 4
1012792955873234945,intp, 4
166029839,intp, 4
19851866,intp, 4
4871836624,intp, 4
360014183,intp, 4
431266863,intp, 4
20043421,intp, 4
55771275,intp, 4
408062366,intp, 4
102460325,intp, 4
1610735732,intp, 4
467858186,intp, 4
1026865187192680448,intp, 4
1907562626,intp, 4
14752991,intp, 4
28298653,intp, 4
357893654,intp, 4
2977458071,intp, 4
15013503,intp, 4
190650605,intp, 4
2702016315,intp, 4
331208078,intp, 4
63569561,intp, 4
1658675958,intp, 4
7305042,intp, 4
2869161459,intp, 4
554140940,intp, 4
46459971,intp, 4
18106298,intp, 4
4434012314,intp, 4
219307330,intp, 4
170109701,intp, 4
105449089,intp, 4
12414252,intp, 4
327413937,intp, 4
636110388,intp, 4
971123887407796225,intp, 4
16801580,intp, 4
1316377478,intp, 4
267155649,intp, 4
267324397,intp, 4
870365018,intp, 4
331573344,intp, 4
39125695,intp, 4
313401536,intp, 4
489404151,intp, 4
574739149,intp, 4
822195709,intp, 4
346419306,intp, 4
155640231,intp, 4
812826901,intp, 4
137200563,intp, 4
387686745,intp, 4
799620703444156416,intp, 4
100439310,intp, 4
14268357,intp, 4
3245736702,intp, 4
447355801,intp, 4
335929376,intp, 4
612195991,intp, 4
6264392,intp, 4
41727940,intp, 4
363685631,intp, 4
841730010759233537,intp, 4
4811651743,intp, 4
14271618,intp, 4
919275218,intp, 4
935876090437951488,intp, 4
160204867,intp, 4
404804603,intp, 4
989895193074851840,intp, 4
701350704359735296,intp, 4
15058072,intp, 4
18390344,intp, 4
564237386,intp, 4
42118712,intp, 4
1485462948,intp, 4
3781555098,intp, 4
419798870,intp, 4
8829492,intp, 4
2973753602,intp, 4
574180959,intp, 4
112190882,intp, 4
1202882526,intp, 4
19845166,intp, 4
463065931,intp, 4
63487125,intp, 4
333880256,intp, 4
986299770,intp, 4
782231398866382848,intp, 4
20329588,intp, 4
58629662,intp, 4
1904914946,intp, 4
3288403805,intp, 4
14994159,intp, 4
3033912575,intp, 4
387455922,intp, 4
1454229751,intp, 4
22406785,intp, 4
872188483607158786,intp, 4
742227680,intp, 4
18998314,intp, 4
16933814,intp, 4
47360935,intp, 4
587937168,intp, 4
78253708,intp, 4
4026055829,intp, 4
15725513,intp, 4
502944533,intp, 4
253049000,intp, 4
372297721,intp, 4
43767418,intp, 4
92266255,intp, 4
11000412,intp, 4
49852058,intp, 4
52599230,intp, 4
116219221,intp, 4
1070868647105650689,intp, 4
342982371,intp, 4
401684717,intp, 4
34214338,intp, 4
120221193,intp, 4
852837520727461888,intp, 4
272296331,intp, 4
859667012,intp, 4
1266622494,intp, 4
1942113416,intp, 4
1685391548,intp, 4
713737964774416384,intp, 4
64310094,intp, 4
522593651,intp, 4
37617068,intp, 4
586538061,intp, 4
27788161,intp, 4
800532399369007104,intp, 4
155671938,intp, 4
18580302,intp, 4
246129986,intp, 4
3228115481,intp, 4
15503264,intp, 4
1059584832081182720,intp, 4
233461808,intp, 4
35458337,intp, 4
27632661,intp, 4
1687575385,intp, 4
23730943,intp, 4
30584327,intp, 4
90848816,intp, 4
4661051,intp, 4
866102366,intp, 4
3013934648,intp, 4
47428319,intp, 4
245276059,intp, 4
93932091,intp, 4
14256250,intp, 4
35081122,intp, 4
215562931,intp, 4
18569745,intp, 4
3150500688,intp, 4
855770864,intp, 4
19502961,intp, 4
1948304958,intp, 4
779509360670015489,intp, 4
4235000913,intp, 4
3374497159,intp, 4
2949075444,intp, 4
24681478,intp, 4
17915737,intp, 4
18275525,intp, 4
63358952,intp, 4
762930570,intp, 4
13513912,intp, 4
16440479,intp, 4
868692494799716352,intp, 4
838301000,intp, 4
963654654,intp, 4
1454845658,intp, 4
41894721,intp, 4
348236162,intp, 4
484973034,intp, 4
15584084,intp, 4
762743638325600257,intp, 4
374260544,intp, 4
1107957732,intp, 4
16569110,intp, 4
430373268,intp, 4
22222931,intp, 4
125804535,intp, 4
175419846,intp, 4
229873549,intp, 4
